DOI,Title,Authors,Journal,Year,Abstract,LitmapsId,Cited By,References,PubMedId,Tags
(missing DOI),Scalable Privacy-Compliant Virality Prediction on Twitter,"Damian Konrad Kowalczyk, Jan Larsen",National Conference on Artificial Intelligence,2019,"The digital town hall of Twitter becomes a preferred medium of communication for individuals and organizations across the globe. Some of them reach audiences of millions, while others struggle to get noticed. Given the impact of social media, the question remains more relevant than ever: how to model the dynamics of attention in Twitter. Researchers around the world turn to machine learning to predict the most influential tweets and authors, navigating the volume, velocity, and variety of social big data, with many compromises. In this paper, we revisit content popularity prediction on Twitter. We argue that strict alignment of data acquisition, storage and analysis algorithms is necessary to avoid the common trade-offs between scalability, accuracy and privacy compliance. We propose a new framework for the rapid acquisition of large-scale datasets, high accuracy supervisory signal and multilanguage sentiment prediction while respecting every privacy request applicable. We then apply a novel gradient boosting framework to achieve state-of-the-art results in virality ranking, already before including tweet's visual or propagation features. Our Gradient Boosted Regression Tree is the first to offer explainable, strong ranking performance on benchmark datasets. Since the analysis focused on features available early, the model is immediately applicable to incoming tweets in 18 languages.",104412291,8,33,,
10.1109/ist64061.2024.10843480,Measuring the social influence for retweet behavior prediction in microblogging network,"Rahebeh Mojtahedi Safari, Amir Masoud Rahmani, Sasan H. Alizaeh",International Symposium on Telecommunications,2024,"Nowadays, retweeting behavior is considered a substantial behavior to analyze information diffusion in the microblogging network. To understand the underlying mechanism of information diffusion and analyze the evolution of the diffusion corresponding to a given original microblog, user retweeting behavior prediction has recently gained considerable attention. In this paper firstly, we introduce the most influential factors which affect user retweeting behavior and propose an effective measurement based on the random walk model to measure the social influence. Secondly, by incorporating our defined influential factors into a logistic regression classifier model, we predict the future activated user set concerning the diffusion of a given original microblog at the next time point. Unlike other comparative models, our prediction model can illustrate the evolution of diffusion and predict the retweeting behavior of all potential users through the diffusion of any original microblog in the microblogging network. Finally, based on the real Twitter microblogging dataset, the experimental results show by the contribution of our defined influential factors and presenting an effective measure of the social influence factor, we can obtain more accurate predictions in comparison to other baseline methods.",283375644,0,24,,
10.1007/s11042-022-12815-1,Role of twitter user profile features in retweet prediction for big data streams,"Saurabh Sharma, Vishal Gupta",Multimedia tools and applications,2022,"To study the various factors influencing the process of information sharing on Twitter is a very active research area. This paper aims to explore the impact of numerical features extracted from user profiles in retweet prediction from the real-time raw feed of tweets. The originality of this work comes from the fact that the proposed model is based on simple numerical features with the least computational complexity, which is a scalable solution for big data analysis. This research work proposes three new features from the tweet author profile to capture the unique behavioral pattern of the user, namely “Author total activity”, “Author total activity per year”, and “Author tweets per year”. The features set is tested on a dataset of 100 million random tweets collected through Twitter API. The binary labels regression gave an accuracy of 0.98 for user-profile features and gave an accuracy of 0.99 when combined with tweet content features. The regression analysis to predict the retweet count gave an R-squared value of 0.98 with combined features. The multi-label classification gave an accuracy of 0.9 for combined features and 0.89 for user-profile features. The user profile features performed better than tweet content features and performed even better when combined. This model is suitable for near real-time analysis of live streaming data coming through Twitter API and provides a baseline pattern of user behavior based on numerical features available from user profiles only.",181388077,18,50,,
10.1007/978-3-319-95168-3_43,Smart City Governance Strategies to Better Move Towards a Smart Urbanism,"Margherita Azzari, Chiara Garau, Paolo Nesi, Michela Paolucci, Paola Zamperlin",Lecture Notes in Computer Science,2018,"This paper intends to summarize the principal reached objectives of an ongoing project on smart cities governance called GHOST financed by MIUR (Italian Ministry of Education, Universities and Research), in order to provide an overview on how the smart governance analysis applied to smart urbanism has evolved in two particular case studies in Italy (Cagliari and Florence). Firstly, authors analyze the concept of ‘Smart City Governance’ (SCG), it is associated with a set of commonly accepted terminologies and not yet standardized even if nowadays academic attention to smart cities and their governance is growing rapidly. Secondly, this paper analyses the major aspects of smart city governance applied to case studies from: (i) the governance data acquisition approach with particular reference to tourism sector, and (ii) the adaptations of urban strategies (in general) and of these data acquisition in Florence and in Cagliari (in particular), due to the Km4city city dashboard, created and developed by the DISIT lab. The paper concludes by evaluating the emerged results of the case studies analysis, in order to find the necessary balance for urban synergies, and, consequently, to better move towards a smart urbanism.",119953520,47,23,,
10.21203/rs.3.rs-80987/v1,Detection of Political Intent Through Analysis of Tweets and Homophily Elements,"Nisha P. Shetty, Balachandra Muniyal, D. R. Teja, Leander Maben",(missing journal),2020,"
 Twitter is one of the most popular social networking platforms of today’s generation and is a fundamental tool in harvesting the data of many users worldwide. Many discussions ranging from current affairs, news sharing, filing complaints to advertising and discussing some common interests etc. happen on Twitter. It is widely used by many famous politicians as a prominent communication medium to address large masses ,owing to its mass usage and popularity . Thus, it is safe to assume that people communicate their political ideologies on Twitter. Many works have been done so far to deduce the stance of user towards a particular party by performing sentiment analysis on their tweets using popular classifiers. To find connected and similar users, earlier works generated a social network graph, based on the assumption that friends and followers share similar interests, which might not be true in all cases. In contrast, the proposed work employs the concept of ensemble classifier (a single classifier generated from several base learning classifiers) to analyze the tweets and makes use of multiple interaction elements like followers/ following, mentions, re-tweets ,hash tags etc. to infer which political party a user identifies with. These interaction elements project out the homophily (users who share same beliefs and choices) amongst the users. The proposed study can be encompassed to any domain and can be used by advertising agencies, marketing companies, e-commerce, heath care etc. to identify their target audience.",219772945,3,57,,
10.1007/s41870-022-01109-2,Predicting opinion evolution based on information diffusion in social networks using a hybrid fuzzy based approach,"Samson Ebenezar Uthirapathy, Domnic Sandanam, Samson Ebenezar Uthirapathy, Domnic Sandanam",International journal of information technology,2022,"Social media plays an important role in disseminating information and analysing public and government opinions. The vast majority of previous research has examined information diffusion and opinion analysis separately. This study proposes a new framework for analysing both information diffusion and opinion evolution. The change in opinion over time is known as opinion evolution. To propose a new model for predicting information diffusion and opinion analysis in social media, a forest fire algorithm, cuckoo search, and fuzzy c-means clustering are used. The forest fire algorithm is used to determine the diffuser and non-diffuser of information in social networks, and fuzzy c-means clustering with the cuckoo search optimization algorithm is proposed to cluster Twitter content into various opinion categories and to determine opinion change. On different Twitter data sets, the proposed model outperformed the existing methods in terms of precision, recall, and accuracy.",251512788,6,32,,
10.1007/s10844-020-00623-8,Modeling information diffusion in online social networks using a modified forest-fire model,"Sanjay Kumar, Sanjay Kumar, Muskan Saini, Muskan Goel, B. Panda",Journal of Intelligent Information Systems,2021,"Information dissemination has changed rapidly in recent years with the emergence of social media which provides online platforms for people worldwide to share their thoughts, activities, emotions, and build social relationships. Hence, modeling information diffusion has become an important area of research in the field of network analysis. It involves the mathematical modeling of the movement of information and study the information spread pattern. In this paper, we attempt to model information propagation in online social networks using a nature-inspired approach based on a modified forest-fire model. A slight spark can start a wildfire in a forest, and the spread of this fire depends on vegetation, weather, and topography, which may act as fuel. On similar lines, we labeled users who haven’t joined the network yet as Empty, existing users as Tree, and information as Fire. The spread of information across online social networks depends upon users-followers relationships, the significance of the topic, and other such features. We introduce a novel Burnt state to the traditional forest-fire model to represent non-spreaders in the network. We validate our method on six real-world data-sets extracted from Twitter and conclude that the proposed model performs reasonably well in predicting information diffusion.",101202587,36,39,,
10.1109/bigdata55660.2022.10020586,Proactive Prioritization of App Issues via Contrastive Learning,"Moghis Fereidouni, Adib Mosharrof, Umar Farooq, A.B. Siddique",2022 IEEE International Conference on Big Data (Big Data),2022,"Mobile app stores produce a tremendous amount of data in the form of user reviews, which is a huge source of user requirements and sentiments; such reviews allow app developers to proactively address issues in their apps. However, only a small number of reviews capture common issues and sentiments which creates a need for automatically identifying prominent reviews. Unfortunately, most existing work in text ranking and popularity prediction focuses on social contexts where other signals are available, which renders such works ineffective in the context of app reviews. In this work, we propose a new framework, PPrior, that enables proactive prioritization of app issues through identifying prominent reviews (ones predicted to receive a large number of votes in a given time window). Predicting highly-voted reviews is challenging given that, unlike social posts, social network features of users are not available. Moreover, there is an issue of class imbalance, since a large number of user reviews receive little to no votes. PPrior employs a pre-trained T5 model and works in three phases. Phase one adapts the pre-trained T5 model to the user reviews data in a self-supervised fashion. In phase two, we leverage contrastive training to learn a generic and task-independent representation of user reviews. Phase three uses radius neighbors classifier t o m ake t he final predictions. This phase also uses FAISS index for scalability and efficient search. To conduct extensive experiments, we acquired a large dataset of over 2.1 million user reviews from Google Play. Our experimental results demonstrate the effectiveness of the proposed framework when compared against several state-of-the-art approaches. Moreover, the accuracy of PPrior in predicting prominent reviews is comparable to that of experienced app developers.",253169591,9,55,,
10.1016/j.eswa.2020.114400,Predicting tweet impact using a novel evidential reasoning prediction method,"Lucía Rivadeneira, Jianbo Yang, Manuel López-Ibáñez",Expert systems with applications,2021,(missing abstract),45863181,23,91,,
(missing DOI),An analytical and experimental study of the energy transition discourse on YouTube,"Aleix Bassolas, Piero Birello, Julian Vicens",arXiv (Cornell University),2025,"Energy production and management face significant political, economic, and environmental challenges, yet the rise in information consumption through social media undermines the availability of reliable knowledge to the general public. This study examines the ideas discussed in the energy transition content on YouTube, assesses the most effective methods of communicating knowledge and information to the general public, and identifies the most engaged audiences. We examine videos related to the subject, analysing the themes discussed, the language used, and the emotions conveyed on YouTube, linking language formality to user engagement. To test the relationship experimentally, we uploaded original content to YouTube through two mirror channels containing the same material but using different levels of language formality. Our results indicate that conversational content reaches a broader audience, but retention rates are higher on the academic channel beyond the initial video segments. Interest in the topic varies by viewer profile, with younger individuals and women showing greater engagement regardless of language style.",292990272,0,50,,
10.18267/j.aip.298,Knowledge-Based and Intelligent Engineering Trends in Smart Cities: A Bibliometric Analysis of Machine Learning Applications,"Rituraj Jain, Ashish Sharma, Nausheen Khilji, Ramesh Babu Putchanuthala, Venkateswararao Pulipati, Mysore KeshavaRao Harikeerthan, G Himanshu",Acta Informatica Pragensia,2026,(missing abstract),296827338,0,60,,
10.1016/j.procs.2020.02.273,Prediction of likes and retweets using text information retrieval,"Ishita Daga, Anchal Gupta, Raj Vardhan, Partha Mukherjee",Procedia Computer Science,2020,(missing abstract),164725610,27,16,,
10.1007/s13278-023-01029-4,Old crimes reported in new bottles: the disclosure of child sexual abuse on Twitter through the case #MeTooInceste,"Jesús-C. Aguerri, Lorena Molnar, Fernando Miró-Llinares, Jesús-C. Aguerri, Lorena Molnar, Fernando Miró-Llinares",Social Network Analysis and Mining,2023,"Abstract Movements such as #MeToo have shown how an online trend can become the vehicle for collectively sharing personal experiences of sexual victimisation that often remains unreported to the criminal justice system. These social media trends offer new opportunities to social scientists who investigate complex phenomena that, despite existing since time immemorial, are still taboo and difficult to access. They also bring technical difficulties, as the challenge to identify reports of victimisation, and new questions about the characteristic of the events, the role that victimisation testimonies play and the capacity to detect them by analysing their characteristics. To address these issues, we collected 91,501 tweets under the hashtag #MeTooInceste, posted from the 20 to 27 January 2021. A model was fitted using Latent Dirichlet Allocation that detected 1688 tweets disclosing experiences of child sexual abuse, with an accuracy of 91.3% [± 3%] and a recall of 93.1% [± 5%]. We performed Conjunctive Analysis of Case Configurations on the tweets identified as disclosures of victimisation and found that long tweets posted by users with small accounts, without URL or picture, were more likely to be related to disclosure of child sexual abuse. We discuss the possibilities of these trends and techniques offer for research and practice.",253362557,5,74,,
(missing DOI),Attention Strategies For Nonprofit Advocacy On Social Media: Results From A National Study Of Homelessness Nonprofits In The United States,Seongho An,(missing journal),2019,"This dissertation examines the effectiveness of nonprofit advocacy on social media. With nationwide data on homelessness nonprofits in the United States, this is the first to examine how the such organizations use social media, what they frequently say on social media, and how effectively they use social media in order to garner public attention. Extending Guo and Saxton's Social Media Advocacy model, I propose a comprehensive model containing three major categories that explain the level of public attention. The first category is network characteristics, which includes network size and network influence. The second category is communication strategy, which contains three subcomponents of timing and pacing, targeting, and connecting strategy. The third category is content strategy with its two elements of content richness and sentiment/tone. Nationwide data on homelessness nonprofits in the U.S. are compiled by combining multiple data sources; 326,620 Twitter messages sent by the sample organizations are collected via the Twitter API. Data analysis consists of three phases. Phase one presents findings on the national description of nonprofit organizations in the homelessness sector and their social media adoption and use. In phase two, a series of content analyses is conducted on the Twitter messages sent by homelessness nonprofits to explore topics discussed by the organizations. The findings from the topic modeling via LDA identify seven themes that are most frequently employed by homelessness nonprofits while successfully obtaining attention from other users. The seven themes include seeking support, homeless youth, housing and care service, domestic violence, emotional dialogue, homelessness, and veterans. In phase three, the study’s hypotheses are tested both at the organizational and message levels. The analysis generates the following major findings: network size, connecting strategies, informative content, and positive tone are found to be important determinants of the attention on social media both at the organizational level and message level. There may be different attention mechanisms between the organizational level and message level as some factors (e.g., public reply) are found to have a significant but different direction of relationship with attention between the two levels. This study adds to the literature on social media advocacy by focusing on attention. The study applies Big Data approach to identify topics discussed by homelessness nonprofits, adds new factors of message strategy on “what to speak” and “how to speak”, and examines the determinants of audience attention at both the organizational and message levels. The findings from this study provides critical insights for nonprofit practitioners and advocates. In order to capture public attention, nonprofit organizations should spur efforts to increase their network size on social media, speak frequently, connect with others, offer informative and image content, and speak positively with an informal tone. Another important insight for nonprofit organizations is that how much attention an organization acquires on social media depends less on the organization’s resources, but more on effective use of social media. That is, no matter how small, an organization can increase awareness and drive audience attention by using social media strategically. As homelessness nonprofits increasingly turn to social media to advocate for their constituents and homelessness issues, it is vital for nonprofit practitioners and advocates to employ effective social media strategies that make better use of their limited resources. This study will help build an evidence base for successful social media strategies, thus helping organizations influence public policy-makers, increase efforts to support their constituents, and allocate more resources to social media advocacy work. This dissertation is available at ScholarlyCommons: https://repository.upenn.edu/edissertations/3256 Degree Type Dissertation Degree Name Doctor of Philosophy (PhD) Graduate Group Social Welfare First Advisor Chao Guo",21951137,2,100,,
(missing DOI),Is “manovra” Really “del popolo”? Linguistic Insights into Twitter Reactions to the Annual Italian Budget Law,Claudia Roberta Combei,Accademia University Press eBooks,2019,(missing abstract),84223375,0,6,,
10.1007/978-3-031-28276-8_9,The Impact of a Crisis Event on Predicting Social Media Virality,"Esra Cemre Su de Groot, Reshmi G. Pillai, Fernando P. Santos",Springer proceedings in complexity,2023,"Understanding why specific information pieces become viral in online social networks is a fundamental step in governing social media platforms. While previous studies explored which user and network properties enable information virality, little is known about how offline crisis events impact these features. Here we investigate to what extent a crisis event impacts virality prediction models. We analyze Twitter data before and after the 2022 Russian invasion of Ukraine as a case study. We train and test statistical learning models on data before and after the invasion, evaluating which features related to content (e.g., existence of an URL), the user (e.g., number of previous tweets), or the network (e.g., degree centrality) are most relevant to predict virality. Tweets with more than 100 retweets are considered viral. We observe that the crisis event affects virality prediction: predictive accuracy is reduced when a model trained on data before the invasion is evaluated on data after the invasion—instead of being evaluated on data before the invasion. We observe that the crisis event leads to an increased fraction of viral tweets by users with fewer followers after the invasion. Moreover, we observe that, after the invasion, tweets containing URLs are more likely to become viral, implying an increased interest in website links, photos, and videos. Overall, our study reveals a shift in the importance of features underlying virality as a result of an offline crisis event.",256007054,0,8,,
10.3389/fpubh.2024.1320146,A multidimensional comparative study of help-seeking messages on Weibo under different stages of COVID-19 pandemic in China,"Jianhong Jiang, Chenyan Yao, Xinyi Song",Frontiers in Public Health,2024,"Objective During the COVID-19 pandemic, people posted help-seeking messages on Weibo, a mainstream social media in China, to solve practical problems. As viruses, policies, and perceptions have all changed, help-seeking behavior on Weibo has been shown to evolve in this paper. Methods We compare and analyze the help-seeking messages from three dimensions: content categories, time distribution, and retweeting influencing factors. First, we crawled the help-seeking messages from Weibo, and successively used CNN and xlm-roberta-large models for text classification to analyze the changes of help-seeking messages in different stages from the content categories dimension. Subsequently, we studied the time distribution of help-seeking messages and calculated the time lag using TLCC algorithm. Finally, we analyze the changes of the retweeting influencing factors of help-seeking messages in different stages by negative binomial regression. Results (1) Help-seekers in different periods have different emphasis on content. (2) There is a significant correlation between new daily help-seeking messages and new confirmed cases in the middle stage (1/1/2022–5/20/2022), with a 16-day time lag, but there is no correlation in the latter stage (12/10/2022–2/25/2023). (3) In all the periods, pictures or videos, and the length of the text have a significant positive effect on the number of retweets of help-seeking messages, but other factors do not have exactly the same effect on the retweeting volume. Conclusion This paper demonstrates the evolution of help-seeking messages during different stages of the COVID-19 pandemic in three dimensions: content categories, time distribution, and retweeting influencing factors, which are worthy of reference for decision-makers and help-seekers, as well as provide thinking for subsequent studies.",269339431,2,61,,
10.1007/s10796-025-10626-x,The Sharing of Disaster-Related Information on Social Media,"E Feiyu, Philip Tin Yun Lee, Bingjie Deng, Lili Yang, Michael Chau",Information Systems Frontiers,2025,(missing abstract),289556832,0,89,,
10.1007/s41060-021-00244-6,An influence model for influence maximization–revenue optimization,"Trisha Lawrence, Patrick Hosein, I. Dialsingh",International Journal of Data Science and Analysis,2021,(missing abstract),279266925,2,33,,
10.1108/ejmbe-10-2022-0320,Exploring the use of gender-fair language by influencers,"C. Nicolás, Angélica Urrutia, Gonzalo González",European Journal of Management and Business Economics,2023,"PurposeExplore the use of Gender-Fair Language (GFL) by influencers on Instagram.Design/methodology/approachThe clustering methodology. A digital Bag-of-Words (BoW) Method called GFL Clustering BoW Methodology to identify whether an inclusive marketing (IM) strategy can be used. Thus, this research has a methodological and practical contribution to increasing the number of marketing technology tools.FindingsThis study is original as it proposes an inclusive digital marketing strategy and contributes with methods associated with digital transfers in order to improve marketing strategies, tactics and operations for inclusive content with a data integrity approach.Research limitations/implicationsDue to the limitations of the application programming interface (API) of the social network Instagram, a limited number of text data were used, which allowed for retrieving the last 12 publications of each studied profile. In addition, it should be considered that this study only includes the Spanish language and is applied to a sample of influencers from Chile.Practical implicationsThe practical contribution of this study will lead to a key finding for the definition of communication strategies in both public and private organizations.Originality/valueThe originality of this work lies in its attractive implications for nonprofit and for-profit organizations, government bodies and private enterprises in the measurement of the success of campaigns with an IM communicational strategy and to incorporate inclusive and non-sexist content for their consumers so as to contribute to society.",263486329,2,32,,
(missing DOI),International Journal of Innovative Technology and Exploring Engineering (IJITEE),"M. Zemamou, A. Toumi, K. Mrigua, M. Aggour",(missing journal),2019,"Spectral Analyses and estimation maximal lyapunov exponent (MLE) of volcanic tremor recorded at Raung Volcano were carried out to investigate dynamical systems regarding to their generating system. Their results of both analyses can explain the temporal change in frequency and deterministic processes of the dynamical system. Spectral analysis of volcanic tremor was estimated by the average periodogram method which includes division, Fast Fourier Transformation and averaging. MLE was estimated by graphing the relationship between Stretching Factor (S) and the number of points in the tractor (N) diagram. Content frequency of volcanic tremor Raung Volcano is range from 2.68 to 3.7 Hz. Temporally, there is no significant change, which means that there is no change in the geometry of the Raung volcanic tremor source. This is also shown by the maximal lyapunov exponent which is temporarily constant and positive. That shows that the source process of Raung volcano is chaotic",246427654,1,193,,
10.1145/3582768.3582779,Analyzing the Impact of User Behaviors on the Popularity of Tweets: A Use Case from Masking Conversations During the Covid-19 Pandemic,"Julia Warnken, S. Gokhale",International Conference on Natural Language Processing and Information Retrieval,2022,"The Covid-19 pandemic has unleashed an infodemic of misinformation especially about important health measures such as vaccines and masks. Social media companies have struggled to keep up with identifying content that separates these falsehoods from the volumes of information that is shared over their platforms. Because automated detection approaches can only reach moderate accuracy (∼80%), some manual examination of the content to separate misinformation becomes necessary. This manual assessment can be efficient if it is limited to only those posts that are likely to be successful in gaining popularity. Predicting the future popularity of posts is certainly a function of their content, but it also depends on the actions of the users. In this paper, we analyze which users’ actions are significantly correlated with the popularity of their tweets, where the popularity is assessed using the numbers of likes and retweets. The investigation is conducted on a year-long data gathered by sampling Twitter conversations on the controversial issue of face masks during the acute, first year of the pandemic. User parameters are grouped into two – those that involve including various artifacts in the tweets to boost their popularity, and those that represent how users interact with other users and their content. After providing the context by which these short- and long-term actions build social relationships which help drive popularity, Pearson's correlation coefficients between these parameters and the numbers of likes and retweets are computed, along with their statistical significance. Our results indicate that the artifacts that users incorporate into their tweets including hashtags, mentions, URLs, and media have no significant influence on their popularity compared to how they interact with other users. Moreover, users may like other users’ tweets when they share follower-followee (impersonal) relationships, but they look for stronger, trusted friendships to actively retweet other users’ content. Thus, “liking” a tweet may be considered a much more casual endorsement compared to “retweeting”. These findings contradict observations from the pre-Covid era, perhaps suggesting that online behaviors during the pandemic may have altered fundamentally, underscoring the need for further research.",262801462,1,19,,
10.1109/iccicc50026.2020.9450271,Predicting the Retweet Level of COVID-19 Tweets with Neural Network Classifier,"Zhen Qu, Zhen Ding",IEEE International Conference on Cognitive Informatics and Cognitive Computing,2020,"A convolutional neural network (CNN) based classifier, to predict the retweet level of COVID-19 tweets, is proposed in this paper. The proposed CNN is able to predict whether a given COVID-19 tweet would be more retweeted, or less retweeted. The network is trained and validated with 100,000 and 5,000 English tweet samples, respectively, which were all posted within the last week of March 2020, and 81% accuracy has been achieved. The network is also evaluated by English tweet samples posted at the end of April. The result shows that the accuracy is about 80%. Therefore, the proposed approach is robust and capable to process tweets of chosen contents/topics.",150680497,1,24,,
10.1109/cvprw56347.2022.00323,DeSI: Deepfake Source Identifier for Social Media,"Kartik Narayan, Harsh Agarwal, S. Mittal, K. Thakral, Suman Kundu, Mayank Vatsa, Richa Singh",2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),2022,"Social media holds the power to influence a significant change in the population. Through social media, people all around the world can connect and share their views. However, this social space is now infected due to the infiltration of fraudulent, obscene, fake and possibly, influential media. According to a UNESCO report, prevalence of fake news and deepfake content possess the potential of spreading fake propaganda and can lead to political and social unrest. Trust on social media is an emerging problem and there is an urgent need to address the same. There has been some research around approaches that detect fake news and deepfakes, however, identification of the source of these deepfakes posted on social media platforms is an equally important but relatively unexplored challenge. This paper proposes a novel Deepfake Source Identification (DeSI) algorithm that identifies the sources of deepfakes posted on Twitter. The proposed DeSI algorithm allows for two input modalities - text and images. We rigorously test our algorithm in both constrained and unconstrained experimental setups and report the observed results. In the constrained setting, the algorithm correctly identifies all the deepfake tweets as well their sources. The complete framework is further encased in a web portal to facilitate intuitive use and analysis of the results.",245811903,20,35,,
10.1016/j.physa.2024.129662,Measuring user influence in real-time on twitter using behavioural features,"Md Ahsan Ul Hasan, Azuraliza Abu Bakar, Mohd Ridzwan Yaakub",Physica A: Statistical Mechanics and its Applications,2024,(missing abstract),270068685,10,60,,
10.3390/app122111216,Retweet Prediction Based on Heterogeneous Data Sources: The Combination of Text and Multilayer Network Features,"A. Meštrović, M. Petrović, Slobodan Beliga",Applied Sciences,2022,"Retweet prediction is an important task in the context of various problems, such as information spreading analysis, automatic fake news detection, social media monitoring, etc. In this study, we explore retweet prediction based on heterogeneous data sources. In order to classify a tweet according to the number of retweets, we combine features extracted from the multilayer network and text. More specifically, we introduce a multilayer framework for the multilayer network representation of Twitter. This formalism captures different users’ actions and complex relationships, as well as other key properties of communication on Twitter. Next, we select a set of local network measures from each layer and construct a set of multilayer network features. We also adopt a BERT-based language model, namely Cro-CoV-cseBERT, to capture the high-level semantics and structure of tweets as a set of text features. We then trained six machine learning (ML) algorithms: random forest, multilayer perceptron, light gradient boosting machine, category-embedding model, neural oblivious decision ensembles, and an attentive interpretable tabular learning model for the retweet-prediction task. We compared the performance of all six algorithms in three different setups: with text features only, with multilayer network features only, and with both feature sets. We evaluated all the setups in terms of standard evaluation measures. For this task, we first prepared an empirical dataset of 199,431 tweets in Croatian posted between 1 January 2020 and 31 May 2021. Our results indicate that the prediction model performs better by integrating multilayer network features with text features than by using only one set of features.",255996046,6,47,,
(missing DOI),"Is ""manovra"" Really ""del popolo""? Linguistic Insights into Twitter Reactions to the Annual Italian Budget Law",Claudia Roberta Combei,CLiC-it,2019,"English. Relying on linguistic cues obtained by means of structural topic modelling as well as descriptive lexical analyses, this study contributes to the general understanding of the Twitter users’ response to the annual Italian budget law approved at the end of December 2018. Some topics contained in the dataset of tweets are procedural or generic, but besides those, it often emerges that Twitter users expressed their concern with respect to the provisions of this law. Supportive attitudes seem to be less frequent. This paper also advocates that findings from inductive studies on Twitter data should be interpreted with caution, since the nature of tweets might not be adequate for drawing far-reaching generalisations.",233905274,1,20,,
10.1145/3511047.3536415,ViralBERT: A User Focused BERT-Based Approach to Virality Prediction,"Rameez, Rikaz, Rahmani, Hossein A., Yilmaz, Emine, Rameez, Rikaz, Rahmani, Hossein A., Yilmaz, Emine","User Modeling, Adaptation, and Personalization",2022,"Recently, Twitter has become the social network of choice for sharing and spreading information to a multitude of users through posts called 'tweets'. Users can easily re-share these posts to other users through 'retweets', which allow information to cascade to many more users, increasing its outreach. Clearly, being able to know the extent to which a post can be retweeted has great value in advertising, influencing and other such campaigns. In this paper we propose ViralBERT, which can be used to predict the virality of tweets using content- and user-based features. We employ a method of concatenating numerical features such as hashtags and follower numbers to tweet text, and utilise two BERT modules: one for semantic representation of the combined text and numerical features, and another module purely for sentiment analysis of text, as both the information within text and it's ability to elicit an emotional response play a part in retweet proneness. We collect a dataset of 330k tweets to train ViralBERT and validate the efficacy of our model using baselines from current studies in this field. Our experiments show that our approach outperforms these baselines, with a 13% increase in both F1 Score and Accuracy compared to the best performing baseline method. We then undergo an ablation study to investigate the importance of chosen features, finding that text sentiment and follower counts, and to a lesser extent mentions and following counts, are the strongest features for the model, and that hashtag counts are detrimental to the model.",207687740,6,17,,
10.20944/preprints202005.0184.v1,Impact on Mobility and Environmental Data of COVID-19 Lockdown on Florence Area,"Claudio Badii, Pierfrancesco Bellini, Stefano Bilotta, Daniele Bologna, Daniele Cenni, Angelo Difino, Alessandro Ipsaro Palesi, Nicola Mitolo, Paolo Nesi, Gianni Pantaleo, Irene Paoli, Michela Paolucci, Mirco Soderi",(missing journal),2020,"According to the changed operative conditions due to lockdown and successive reopening a number of facts can be analysed. The main effects have been detected on: mobility, environment, social media and people flows. While in this first report only mobility, transport and environment are reported. The analysis performed identified a strong reduction of the mobility and transport activities, and in the pollutants. The mobility reduction has been assessed to be quite coherent with respect to what has been described by Google Global mobility report. On the other hand, in this paper a number of additional aspects have been put in evidence providing detailed aspects on mobility and parking that allowed us to better analyze the impact of the reopening on an eventual revamping of the infection. To this end, the collected data from the field have been compared from those of google and some considerations with respect to the Imperial college Report 20 have been derived. For the pollutant aspects, a relevant reduction on most of them has been measured and rationales are reported.",154154211,5,17,,
10.3390/fi15100346,A Comprehensive Analysis and Investigation of the Public Discourse on Twitter about Exoskeletons from 2017 to 2023,"Nirmalya Thakur, Kesha A. Patel, Audrey Poon, Rishika Shah, Nazif Azizi, Changhee Han",Future Internet,2023,"Exoskeletons have emerged as a vital technology in the last decade and a half, with diverse use cases in different domains. Even though several works related to the analysis of Tweets about emerging technologies exist, none of those works have focused on the analysis of Tweets about exoskeletons. The work of this paper aims to address this research gap by presenting multiple novel findings from a comprehensive analysis of about 150,000 Tweets about exoskeletons posted between May 2017 and May 2023. First, findings from temporal analysis of these Tweets reveal the specific months per year when a significantly higher volume of Tweets was posted and the time windows when the highest number of Tweets, the lowest number of Tweets, Tweets with the highest number of hashtags, and Tweets with the highest number of user mentions were posted. Second, the paper shows that there are statistically significant correlations between the number of Tweets posted per hour and the different characteristics of these Tweets. Third, the paper presents a multiple linear regression model to predict the number of Tweets posted per hour in terms of these characteristics of Tweets. The R2 score of this model was observed to be 0.9540. Fourth, the paper reports that the 10 most popular hashtags were #exoskeleton, #robotics, #iot, #technology, #tech, #innovation, #ai, #sci, #construction and #news. Fifth, sentiment analysis of these Tweets was performed, and the results show that the percentages of positive, neutral, and negative Tweets were 46.8%, 33.1%, and 20.1%, respectively. To add to this, in the Tweets that did not express a neutral sentiment, the sentiment of surprise was the most common sentiment. It was followed by sentiments of joy, disgust, sadness, fear, and anger, respectively. Furthermore, hashtag-specific sentiment analysis revealed several novel insights. For instance, for almost all the months in 2022, the usage of #ai in Tweets about exoskeletons was mainly associated with a positive sentiment. Sixth, lexicon-based approaches were used to detect possibly sarcastic Tweets and Tweets that contained news, and the results are presented. Finally, a comparison of positive Tweets, negative Tweets, neutral Tweets, possibly sarcastic Tweets, and Tweets that contained news is presented in terms of the different characteristic properties of these Tweets. The findings reveal multiple novel insights related to the similarities, variations, and trends of character count, hashtag usage, and user mentions in such Tweets during this time range.",265792706,6,119,,
